tract,pm25,pm25_pct,poverty,poverty_pct,nearest_sensor_km,sensors_within_1km,ces_score,latitude,longitude
6037533104,12.07802241,75.42299349240781,64.3,93.23210412147506,4.3797445401423145,0,44.0746555630004,33.9766899,-118.224409
6037533103,12.07802241,75.42299349240781,65.1,93.83947939262472,4.787509298822941,0,57.3323485009763,33.9771202,-118.231291
6037240700,12.07586683,75.05422993492408,50.2,76.48590021691975,4.903954516765468,0,57.6021820207875,33.9470153,-118.2593919
6037603005,12.07532049,75.01084598698482,41.9,63.62255965292841,3.183615155575691,0,50.2663040878586,33.8982954,-118.3047564
6037242700,12.07407493,74.81561822125813,66.5,95.20607375271149,3.0489576876073285,0,73.3326848978897,33.9363535,-118.2426486
6037243000,12.07407493,74.81561822125813,61.1,89.86984815618221,2.415185075492832,0,63.8278791426248,33.9395183,-118.2336919
6037535607,12.07341395,74.66377440347071,52.9,80.06507592190889,1.72702632630748,0,55.6236259284045,33.9419439,-118.2211115
6037535300,12.07274542,74.53362255965293,52.6,79.84815618221258,4.307902661584555,0,63.6649130716209,33.9615844,-118.2361363
6037535400,12.07139901,74.40347071583514,53.4,80.65075921908894,2.770650699787269,0,74.9002137552798,33.947117,-118.2314205
6037535603,12.07030248,74.29501084598698,56.7,85.01084598698482,3.275827319512318,0,62.7873970793854,33.9564949,-118.2236211
6037535501,12.07030248,74.29501084598698,63.4,91.99566160520607,3.722268461452755,0,56.2966251448705,33.961166,-118.2221109
6037540400,12.0701055,74.2299349240781,55.9,84.01301518438177,1.663288055373582,0,70.562171607022,33.9326754,-118.2282398
6037242200,12.06896138,74.12147505422993,75.2,98.6767895878525,3.4097964392235913,0,67.7498381962068,33.9486636,-118.2391843
6037242300,12.06896138,74.12147505422993,67.5,95.85683297180043,3.9108872311218548,0,63.1850445386231,33.948506,-118.2461145
6037242000,12.0688233,74.03470715835141,64.3,93.23210412147506,3.8086552510749905,0,61.6929030592592,33.9392821,-118.2502155
6037242600,12.0688233,74.03470715835141,86.9,99.86984815618221,3.655119828491764,0,73.3448594968005,33.932376,-118.2502423
6037228310,12.06807983,73.86117136659436,53.8,81.08459869848156,1.6086820788215908,0,57.6144008866527,34.011351,-118.262416
6037228320,12.06807983,73.86117136659436,62.9,91.60520607375271,1.7152388904591573,0,53.3628460177636,34.0078219,-118.2636361
6037291220,12.0660607,73.62255965292842,51.5,78.3297180043384,1.9944941058018142,0,77.2532794028701,33.8771395,-118.286709
6037535606,12.06544894,73.53579175704989,52.2,79.2407809110629,2.467679239970185,0,60.7557837681998,33.9476557,-118.2252846
6037242100,12.06544894,73.53579175704989,91.2,99.91323210412148,2.785815776985066,0,68.2386095949594,33.945396,-118.2336329
6037535604,12.06544894,73.53579175704989,51.7,78.48156182212581,2.703723839958767,0,62.1868453719115,33.9506731,-118.2241036
6037533202,12.0654342,73.40563991323211,45.2,69.13232104121475,3.4642945891414345,0,50.9149280447869,33.9784203,-118.2097713
6037533107,12.0654342,73.40563991323211,64.7,93.64425162689804,4.1374061338159756,0,49.4360660844853,33.9745613,-118.2164699
